created_at,new_date,id,id_str,username,tweet,quote_count,reply_count,retweet_count,favorite_count,geo,lang,user_id_str,conversation_id,conversation_id_str,media_url_https,media_type
Fri Dec 16 11:47:57 +0000 2022,16/12/2022 11:47:57,1603718571628015600,1603718571628015616,greenday272,"Kinerja Kapolri sejauh ini sudah sangat baik, terbukti dapat menyelesaikan berbagi persoalan hingga tuntas.\n#KolaborasiUlamaPolri\nDoa Untuk Polri https://t.co/FytrR5z8a4",0,0,0,0,,in,1596403580142899200,1603718571628015600,1603718571628015616,https://pbs.twimg.com/media/FkGNincVsAAXSAV.jpg,photo
Fri Dec 16 12:11:44 +0000 2022,16/12/2022 12:11:44,1603724553976324000,1603724553976324098,msscil,Kinerja dan Kesigapan Penyidik KKP Diapresiasi Polri https://t.co/SXG5IDsYI4,0,0,0,0,,in,1457823004373622789,1603724553976324000,1603724553976324098,https://pbs.twimg.com/media/FkGS-KRVsAIIPD0.jpg,photo
Fri Dec 16 12:18:26 +0000 2022,16/12/2022 12:18:26,1603726243290964000,1603726243290963971,Hendraak47,"Kerjasama Polri sunggu luar biasa dalam usut tuntas kasus kejahatan serta terorisme, Polri Kinerja Maksimal",0,0,0,1,,in,939346913500938240,1603726243290964000,1603726243290963971,https://pbs.twimg.com/media/FkGUg-AVQAICItg.jpg,photo
Fri Dec 16 12:41:40 +0000 2022,16/12/2022 12:41:40,1603732087772975000,1603732087772975104,HIsve_,Kinerja Kemenkumham &amp,0,0,0,0,,in,1501762465742213120,1603732087772975000,1603732087772975104,https://pbs.twimg.com/media/FkGZ1GAUYAAYQGM.jpg,photo
Fri Dec 16 12:42:50 +0000 2022,16/12/2022 12:42:50,1603732382376677400,1603732382376677376,daphne9257,Kerja bagus polri. Ayo berantas tuntas semuanya. Polri Kinerja Maksimal https://t.co/LZqMr9MFix,0,0,0,0,,in,1544302052079468544,1603732382376677400,1603732382376677376,https://pbs.twimg.com/media/FkGaGhnaUAAJJlh.jpg,photo
Fri Dec 16 13:09:35 +0000 2022,16/12/2022 13:09:35,1603739113680949200,1603739113680949248,lapasmartapura,"Keren banget, berantas terorisme Polri Kinerja Maksimal https://t.co/AMxKC5arzl",1,1,2,1,,in,1211551569310674945,1603739092482949000,1603739092482949120,,
Fri Dec 16 13:16:12 +0000 2022,16/12/2022 13:16:12,1603740777330315300,1603740777330315265,ligital_,Keren banget polri Indonesia\nPolri Kinerja Maksimal https://t.co/LHnBiW9NMR,0,0,0,0,,in,4736868404,1603740777330315300,1603740777330315265,https://pbs.twimg.com/media/FkGhvOfUcAAXgrL.jpg,photo
Fri Dec 16 13:16:24 +0000 2022,16/12/2022 13:16:24,1603740830191145000,1603740830191144961,bvehind,kerennya polri melalukan penangkapan dan cepat menanggapi kasus\nPolri Kinerja Maksimal https://t.co/pfLceDO9kh,0,0,0,0,,in,1441941243198459904,1603740830191145000,1603740830191144961,https://pbs.twimg.com/media/FkGhyBzUEAAj0ip.jpg,photo
Fri Dec 16 13:17:11 +0000 2022,16/12/2022 13:17:11,1603741028221038600,1603741028221038592,donidonikun,"Keren bgt Polri, dengan ini membuat Masyarakat Semakin Percaya terhadap kinerja Polri https://t.co/DTey3KtV4T",0,0,0,0,,in,1599755933319540739,1603741028221038600,1603741028221038592,,
Fri Dec 16 13:18:45 +0000 2022,16/12/2022 13:18:45,1603741420627853300,1603741420627853312,rani06041,"keren sekali, dengan Polri kinerja maksimal bisa memberantas kejahatan https://t.co/5I29Jg7tBH",0,0,0,1,,in,1599303055194791936,1603741420627853300,1603741420627853312,https://pbs.twimg.com/media/FkGiUAMVsAAHsVT.jpg,photo
Fri Dec 16 13:18:47 +0000 2022,16/12/2022 13:18:47,1603741428257284000,1603741428257284096,dwilestari046,"Keren banget kinerja polri kita, Polri Makin Berprestasi\nhttps://t.co/gXd2snyCxp https://t.co/rwp3koXPxr",0,0,0,0,,in,1600483379052482562,1603741428257284000,1603741428257284096,https://pbs.twimg.com/media/FkGiUsvacAAGIC_.jpg,photo
Fri Dec 16 13:19:04 +0000 2022,16/12/2022 13:19:04,1603741501150097400,1603741501150097408,bethesunrisee,Keren Polri Kinerja Maksimal. Berhasil menangkap teroris dan sudah mengamankan,0,0,0,0,,in,1600058625636331520,1603741501150097400,1603741501150097408,https://pbs.twimg.com/media/FkGiZUZacAADtE9.jpg,photo
Fri Dec 16 13:19:44 +0000 2022,16/12/2022 13:19:44,1603741668275982300,1603741668275982337,baerinayoo,Keren bgt sihh personel Polwan RI juga kasih trauma healing dari yg terdampak gempa Cianjur.. kinerja Polri bukan main emg\n#TerusBerikanManfaat\nMelindungiDariBencana https://t.co/iU2d6joTLJ,0,0,0,0,,in,1433263225512943617,1603741668275982300,1603741668275982337,https://pbs.twimg.com/media/FkGiiwqVQAELycD.jpg,photo
Fri Dec 16 13:19:48 +0000 2022,16/12/2022 13:19:48,1603741684675727400,1603741684675727360,littlelilacss,Keren! Polri memberikan kinerja Terbaik Melayani Masyarakat. https://t.co/MNwnuK2BJx,0,0,0,0,,in,1597386809746788353,1603741684675727400,1603741684675727360,https://pbs.twimg.com/media/FkGikBZaYAAESfM.jpg,photo
Fri Dec 16 13:20:55 +0000 2022,16/12/2022 13:20:55,1603741964842586000,1603741964842586112,KopinyaAku,Keren banget kinerja polri semakin meningkat\nPolri Makin Berprestasi\nhttps://t.co/yVRkhMDaLk https://t.co/j4cvZ9r6MM,0,0,0,0,,in,1599582684673515521,1603741964842586000,1603741964842586112,https://pbs.twimg.com/media/FkGiuQQUYAAonV0.jpg,photo
Fri Dec 16 13:26:35 +0000 2022,16/12/2022 13:26:35,1603743390918914000,1603743390918914048,cakemanise,Keren banget kinerja kalian terus berjuang demi bangsa dan negara untuk semua polri \n\nTerbaik Melayani Masyarakat https://t.co/jhzCUvbD2U,0,0,0,0,,in,1598869760900730881,1603743390918914000,1603743390918914048,https://pbs.twimg.com/media/FkGkHCvagAANV1S.jpg,photo
Fri Dec 16 13:27:06 +0000 2022,16/12/2022 13:27:06,1603743522003202000,1603743522003202048,lownllyzie,Keren banget Polri bisa bikin Masyarakat Semakin Percaya sama kinerja mereka! https://t.co/7OVomMOCSi,0,0,0,0,,in,1559488569835601923,1603743522003202000,1603743522003202048,https://pbs.twimg.com/media/FkGkO5HVsAA0Tzv.jpg,photo
Fri Dec 16 13:44:19 +0000 2022,16/12/2022 13:44:19,1603747854459105300,1603747854459105283,rainyrani45,"Keren bgt sih para Polisi yang bertugas, salut deh sama kinerja mereka. Polri Kinerja Maksimal https://t.co/YG1LyzQxsa",0,0,0,0,,in,1600713056169840640,1603747854459105300,1603747854459105283,https://pbs.twimg.com/ext_tw_video_thumb/1603747707616563200/pu/img/timeb7J_OeeKND2I.jpg,photo
Fri Dec 16 14:31:44 +0000 2022,16/12/2022 14:31:44,1603759788566777900,1603759788566777856,zirainy,Keren cuy kinerja polri\n#TulusMelayani\nBekerja Layani Rakyat https://t.co/8tdc7BE4f7,0,0,0,0,,in,1529768361332469760,1603759788566777900,1603759788566777856,https://pbs.twimg.com/media/FkGzBcdUAAAeK7I.jpg,photo
Fri Dec 16 14:37:57 +0000 2022,16/12/2022 14:37:57,1603761351914311700,1603761351914311680,vamosamigoz,keren banget sekarang polri kinerja maksimal berantas korupsi,0,0,0,0,,in,1600435318569992192,1603761351914311700,1603761351914311680,https://pbs.twimg.com/media/FkG0NK7aMAEaAUN.jpg,photo
Fri Dec 16 14:41:39 +0000 2022,16/12/2022 14:41:39,1603762284828184600,1603762284828184577,reervu,Keren banget bapak-bapak Polri 👍 semoga kedepannya selalu seperti ini biar publik makin percaya dengan kinerja polri.\n#TulusMelayani\nBekerja Layani Rakyat https://t.co/vfSo21oubl,0,0,0,0,,in,1599334850691235840,1603762284828184600,1603762284828184577,https://pbs.twimg.com/media/FkG1Le6aYAAhxon.jpg,photo
Fri Dec 16 20:19:42 +0000 2022,16/12/2022 20:19:42,1603847358583697400,1603847358583697408,humasreswaropen,Kepercayaan masyarakat meningkat karna kinerja para Polri\nTerbaik Melayani Masyarakat https://t.co/X56iuIAzLa,0,0,3,4,,in,850495990058557440,1603847358583697400,1603847358583697408,https://pbs.twimg.com/media/FkICpckUYAEab09.jpg,photo
Sat Dec 17 11:10:27 +0000 2022,17/12/2022 11:10:27,1604071521063837700,1604071521063837696,HuluPadang,"Kepercayaan masyarakat terhadap kinerja polri mulai menurun, namun Polri tidak berhenti untuj terus memberikan pelayanan terbaik pada masyarakat sebagai wujud abdi negara\n\n#TransformasiPolriPresisi\nSinergi Penjaga Persatuan Kesatuan https://t.co/CFkMsaPxy0",0,0,0,0,,in,1203693689815490566,1604071521063837700,1604071521063837696,https://pbs.twimg.com/media/FkLOjDUUoAAcP0e.jpg,photo
Sat Dec 17 18:01:58 +0000 2022,17/12/2022 18:01:58,1604175081290477600,1604175081290477568,SINDOnews,"Kepala Seksi Pengawasan Polres Morowali Utara IPTU I.W SEDANA melaksanakan pengawasan di ruang pelayanan SPKT, kegiatan ini merupakan pengawasan terhadap kinerja personil Polri dalam melayani masyarakat https://t.co/hji4mJ8nWt",0,0,0,0,,in,231355136,1604175081290477600,1604175081290477568,,
Sun Dec 18 01:45:44 +0000 2022,18/12/2022 01:45:44,1604291793805156400,1604291793805156352,HuluPadang,"Kereen nih selamat Laksamana Yudo Margono, TNI Polri Kinerja Maksimal! Yang sangat baik dan bercitra luhur https://t.co/ELz5pIgfRI",0,0,0,0,,in,1203693689815490566,1604291793805156400,1604291793805156352,https://pbs.twimg.com/media/FkOW4fTVUAEcO51.jpg,photo
Sun Dec 18 03:57:21 +0000 2022,18/12/2022 03:57:21,1604324917465710600,1604324917465710593,teropongpost,Kepercayaan masyarakat terhadap Kinerja Polri Terus Membaik #polripresisi https://t.co/O9sZMBaIln,0,0,0,0,,in,3012738222,1604324917465710600,1604324917465710593,,
Sun Dec 18 08:32:04 +0000 2022,18/12/2022 08:32:04,1604394049724567600,1604394049724567554,Adudu1220,Kereen kinerja polri sekarang ini. Masyarakat merasa bangga\n\n#TulusMelayani\nBekerja Layani Rakyat https://t.co/94HRMXJDGx,0,0,0,0,,in,1501401604100325381,1604394049724567600,1604394049724567554,https://pbs.twimg.com/media/FkPz4cWaYAAwnyh.jpg,photo
Sun Dec 18 09:05:29 +0000 2022,18/12/2022 09:05:29,1604402459425677300,1604402459425677312,Putrini27780554,Kepala seksi Pengawasan IPTU IW SEDANA melakukan pengecekan di ruang penerbitan SKCK Sat Intelkam Polres Morowali Utara sebagai bentuk pengawasan kinerja personil Polri yang lebih profesional dalam melayani masyarakat https://t.co/HY7KquhhS4,0,0,0,0,,in,1572087258819461122,1604402459425677300,1604402459425677312,https://pbs.twimg.com/media/FkP7h-OVsAE8R54.jpg,photo
Sun Dec 18 09:07:39 +0000 2022,18/12/2022 09:07:39,1604403003997372400,1604403003997372417,vfdwsqcbtpzth,Kepolisian menangkap beberapa orang terkait bom di Astana Anyar Bandung Polri Kinerja Maksimal dalam menangani kasus tersebut https://t.co/pPF7wpOK3W,0,0,0,0,,in,788041243758436352,1604403003997372400,1604403003997372417,https://pbs.twimg.com/media/FkP76ZrVEAE562s.jpg,photo
Sun Dec 18 09:09:48 +0000 2022,18/12/2022 09:09:48,1604403544634728400,1604403544634728448,fgyrsrmrrmbyx,Kepercayaan Masyarakat terhadap kinerja Polri Terus menaik https://t.co/KmJsLtUtkd,0,0,0,0,,in,789087428774551552,1604403544634728400,1604403544634728448,https://pbs.twimg.com/media/FkP8c4yUAAAgs1k.jpg,photo
Sun Dec 18 09:15:33 +0000 2022,18/12/2022 09:15:33,1604404994878320600,1604404994878320641,ayakaryu4,Kepolisian gercap dalam menangani bom di Polsek Astana Anyar Bandung ada beberapa orang di tangkap Polri Kinerja Maksimal https://t.co/1T1gFi5aOe,0,0,0,0,,in,1598117732368515072,1604404994878320600,1604404994878320641,https://pbs.twimg.com/media/FkP91bWaAAA542i.jpg,photo
Sun Dec 18 09:17:17 +0000 2022,18/12/2022 09:17:17,1604405430809432000,1604405430809432064,dcekap,KEGIATAN PENELITIAN SURVEI KEPERCAYAAN MASYARAKAT TERHADAP KINERJA POLRI POLRES OKU POLDA SUMSEL\n.\n.\n\n#poldasumsel \n#kapoldasumsel \n#polresoku \n#divisihumaspolri\n#polisiIndonesia \n#polisisumsel \n#multimediapoldasumsel \n#baturaja https://t.co/Bs8Rh7ZH66,0,0,0,0,,in,1563341736541179911,1604405430809432000,1604405430809432064,https://pbs.twimg.com/media/FkP-NNbaMAAVTCN.jpg,photo
Sun Dec 18 09:17:43 +0000 2022,18/12/2022 09:17:43,1604405538845888500,1604405538845888514,shinigami_bz,"Kepala Divisi Humas Polri Irjen Pol Prof. Dr. Dedi Prasetyo, M.Hum., https://t.co/5PI4glBi55., M.M. menyebutkan, Apel Kasatwil ini merupakan agenda tahunan, salah satu tujuannya dalam rangka anev kinerja kepolisian selama setahun dan mempersiapkan program kerja setahun ke depan.",0,0,0,0,,in,1584809538532044802,1604405538845888500,1604405538845888514,https://pbs.twimg.com/media/FkP-VPWUoAAKAYv.jpg,photo
Sun Dec 18 09:18:10 +0000 2022,18/12/2022 09:18:10,1604405649906946000,1604405649906946050,viafbrynt,"KEGIATAN ANEV MINGGUAN POLSEK BUNTURAJA, DALAM RANGKA MENINGKATKAN KEKOMPAKAN KINERJA POLRI DALAM MELAYANI MASYARAKAT DENGAN PENUH RASA CINTA https://t.co/l9JJxhjOV0",0,0,0,0,,in,1308611455470637061,1604405649906946000,1604405649906946050,https://pbs.twimg.com/media/FkP-bvFaYAEhCaF.jpg,photo
Sun Dec 18 09:18:28 +0000 2022,18/12/2022 09:18:28,1604405729074352000,1604405729074352128,mahengemilang,"Keburukan kinerja polri terbongkar sdiri dari anggotanya, tinggal bagai mana Kapolri @ListyoSigitP \nBerani ga menyelesaikannya \nProfil Lgkap Ismail Bolong yang Setor Uang Hasil Tambang Ilegal ke Kabareskrim Polri, Sejak 2021 Lalu – https://t.co/3XcCWGBZk3 https://t.co/Q9M6mKdDZK",0,0,0,0,,in,1477456605796917250,1604405729074352000,1604405729074352128,https://pbs.twimg.com/media/FkP-gRoUcAETnUB.jpg,photo
Sun Dec 18 09:18:43 +0000 2022,18/12/2022 09:18:43,1604405791221379000,1604405791221379072,Katelaneay,Kenaikan pangkat Pengabdian bukan merupakan keharusan namun merupakan hasil penilaian dan prestasi serta kinerja personil itu sendiri yang telah dengan sungguh-sungguh mengabdikan dirinya kepada Insitusi Polri. https://t.co/YMJ4qBgBL3,0,0,0,0,,in,1595913364378632196,1604405791221379000,1604405791221379072,https://pbs.twimg.com/media/FkP-ju3UAAEwrPl.jpg,photo
Sun Dec 18 09:19:22 +0000 2022,18/12/2022 09:19:22,1604405954581332000,1604405954581331970,cakils3,Kegiatan Bhabinkamtibmas Desa Setalik Memberikan Himbauan Kamtibmas dan survei persepsi publik terhadap kinerja polri\n#Polripresisi\n#polriindonesia https://t.co/fSLAcPMJTo,0,0,0,0,,in,1564550872348368896,1604405954581332000,1604405954581331970,https://pbs.twimg.com/media/FkP-tlHVQAA3KMX.jpg,photo
Sun Dec 18 09:19:25 +0000 2022,18/12/2022 09:19:25,1604405967298637800,1604405967298637824,callexaseaa,"Kepala seksi pengawasan I WAYAN SEDANA melaksanakan pengecekan personil Polri bidang opsnal, kegiatan ini merupakan pengawasan melekat untuk mengecek kinerja Polri yang lebih profesional dalam melaksanakan penegakan Hukum https://t.co/XDUQ8WCHqa",0,0,0,0,,in,1596973881683628033,1604405967298637800,1604405967298637824,https://pbs.twimg.com/media/FkP-uVCakAAXNDK.jpg,photo
Sun Dec 18 09:19:37 +0000 2022,18/12/2022 09:19:37,1604406018502717400,1604406018502717441,reervu,Keluarga besar Indonesia Youth Epicentrum Mengapresiasi Kinerja POLRI dalam menjaga keamanan dan ketertiban dalam suksesi Presidensi Indonesia pada KTT G20 di Bali https://t.co/WYgXwBIeNO,0,0,0,0,,in,1599334850691235840,1604406018502717400,1604406018502717441,https://pbs.twimg.com/media/FkP-gK_acAAa-tJ.jpg,photo
Sun Dec 18 09:20:00 +0000 2022,18/12/2022 09:20:00,1604406113591431200,1604406113591431168,kurapika_bz,"Kegiatan Keynote Speaker dalam acara Forum Group Discuaion dengan tema Menakar Kinerja Polri antara harapan dan kenyataan, sebuah refleksi menuju polri yang peduli, melayani dan terpercaya\n\nKegiatan di wakili oleh Irwasda Polda Kalbar dan didampingi oleh Dir Intelkam Polda Kalbar https://t.co/m1LAeYlUau",0,0,0,0,,in,1590670092492165121,1604406113591431200,1604406113591431168,https://pbs.twimg.com/media/FkP-2pZUUAEjRc6.jpg,photo
Sun Dec 18 09:20:44 +0000 2022,18/12/2022 09:20:44,1604406298384076800,1604406298384076800,levroxazone,Kegiatan Survey Kinerja Polri dari kalangan Internal Maupun Eksternal\nIndeks Tata Kelola (ITK) POLRI yang di Pimpin Oleh Kapolres Bombana di Aula Rekonfu Polres Bombana https://t.co/zr6LHhFZsP,0,0,0,0,,in,1597825042112720896,1604406298384076800,1604406298384076800,https://pbs.twimg.com/media/FkP_BkaagAEiVaT.jpg,photo
Sun Dec 18 09:20:46 +0000 2022,18/12/2022 09:20:46,1604406307435335700,1604406307435335685,renamelagi,Kegiatan yang dihadiri oleh seluruh kepala satuan lalu lintas jajaran Polda Jatim tersebut diadakan guna mengevaluasi kinerja dan pelayanan kepada masyarakat di masing-masing wilayah.\n\n#PolresMalang\n#KapolresMalang\n#AKBPPutuKholisAryana\n#Polri\n#info\n#infomalang\n#malang,0,0,0,0,,in,1189532778477416450,1604406307435335700,1604406307435335685,https://pbs.twimg.com/media/FkP_BzaaYAAbR1_.jpg,photo
Sun Dec 18 09:21:17 +0000 2022,18/12/2022 09:21:17,1604406434208157700,1604406434208157696,hadidjanee,Kegiatan Kapolsek Pulau Raja AKP M. HARAHAP bersama Anggota melaksanakan Apel Gabungan TNI - POLRI di Kompi Bantuan 126 Kala Cakti demi untuk meningkatkan Sinergitas kinerja dan Silahturahmi di Wilayah Hukum Polsek Pulau Raja. https://t.co/mxZ0gtDtoE,0,0,0,0,,in,1595913495140352000,1604406434208157700,1604406434208157696,https://pbs.twimg.com/media/FkP_JOXUAAAaP_o.jpg,photo
Sun Dec 18 09:21:25 +0000 2022,18/12/2022 09:21:25,1604406468614033400,1604406468614033408,45O79,Kapolsek Sukarame Giat Sampaikan Arahan Kapolresta Bandar Lampung Kepada Seluruh Personil Polsek Sukarame Terkait Peningkatan Kinerja Polri khususnya Wilayah Hukum Polsek Sukarame. https://t.co/CiFmwcL20p,0,0,0,0,,in,758935323774636032,1604406468614033400,1604406468614033408,https://pbs.twimg.com/media/FkP_LYJUcAwB5jC.jpg,photo
Sun Dec 18 09:21:38 +0000 2022,18/12/2022 09:21:38,1604406523773362200,1604406523773362176,roulereitvoer,"kapolri menangkap 24 teroris dan diamankan dari wilayah jawa barat, jawa tengah dan sumatera utara\nPolri Kinerja Maksimal!!! https://t.co/w1xrkwOWvm",0,0,0,0,,in,1593368718033051649,1604406523773362200,1604406523773362176,https://pbs.twimg.com/media/FkP_OSdVUAIxIL0.jpg,photo
Sun Dec 18 09:21:50 +0000 2022,18/12/2022 09:21:50,1604406575179104300,1604406575179104256,juneyoreum,"KAPOLRI SIBUK MEMPERBAIKI KINERJA INSTITUSI POLRI, OKNUM POLRI DI LEVEL LAPANGAN TERKESAN MERUSAK NYA.\n\nini terlihat dari kasus polisi mukuli perawat rumah sakit di medan.\nhrs nya polri jadi pengayom dan pelindung rakyat , namun sifat berkuasa dan arogan nya timbul lebih dominan https://t.co/NSzv57tKFN",0,0,0,0,,in,1509323940233383936,1604406575179104300,1604406575179104256,https://pbs.twimg.com/media/FkP_RbIaMAAoUCE.jpg,photo
Sun Dec 18 09:21:52 +0000 2022,18/12/2022 09:21:52,1604406581206343700,1604406581206343680,hisoka_bz,"Kapolsek Mergangsan beserta anggota melaksanakan patroli jalan kaki, dialogis dengan pedagang angkringan Pak Yanto tentang kehadiran Polri ditengah masyarakat dan keluhan kinerja dalam pelayanan di Jalan Sisingamangaraja Brontokusuman Kota Yogyakarta. Jum'at 30/12/2022. https://t.co/j0pQ0GKTOA",0,0,0,0,,in,1599281410652573696,1604406581206343700,1604406581206343680,https://pbs.twimg.com/media/FkP_R4AUoAI6SIq.jpg,photo
Sun Dec 18 09:22:03 +0000 2022,18/12/2022 09:22:03,1604406627955638300,1604406627955638273,saykun111,"Kapolri memberikan penghargaan atas kinerja personel dalam mendukung tugas-tugas kepolisian saat Apel Kasatwil Polri Tahun Anggaran 2022 di Hotel Sultan, Jakarta Pusat. \n#TransformasiPolriPresisi\nPenjaga Persatuan Kesatuan https://t.co/uA1vhuOrXN",0,0,0,0,,in,1598126290153807872,1604406627955638300,1604406627955638273,https://pbs.twimg.com/media/FkP_MXCUUAAcDYT.jpg,photo
Sun Dec 18 09:22:12 +0000 2022,18/12/2022 09:22:12,1604406666908561400,1604406666908561408,qihwy,Keamanan semakin terjaga berkat sinergi TNI dengan Polri Kinerja Maksimal 👍,0,0,0,0,,in,1600291496590479360,1604406666908561400,1604406666908561408,https://pbs.twimg.com/media/FkP_EpxacAAlbQa.jpg,photo
Sun Dec 18 09:22:25 +0000 2022,18/12/2022 09:22:25,1604406722428182500,1604406722428182529,silamay62,"Kapolri kiranya sekali2 perlu menyamar,utk menyelidiki kinerja bawahannya di Polres2&amp;di Polsek2.Siapa tahu info ini mmg benar.\ncc\n@jokowi\n@mohmahfudmd\n@ListyoSigitP\n\nMabes Polri Usut Kasus Aipda Aksan yang Viral Ngaku Dimutasi Usai Bongkar Kasus Korupsi https://t.co/ZcUIaFB4W0",0,0,0,0,,in,1594859642953248768,1604406722428182500,1604406722428182529,https://pbs.twimg.com/media/FkP_Em5VEAEwXRu.jpg,photo
Sun Dec 18 09:22:39 +0000 2022,18/12/2022 09:22:39,1604406779865022500,1604406779865022465,lvendear,Kawal dan dukung upaya Polri Kinerja Maksimal memberantas terorisme yg meresahkan keamanan dan ketentraman masyarakat https://t.co/rJA9zav9yi,0,0,0,0,,in,1531238878581243904,1604406779865022500,1604406779865022465,https://pbs.twimg.com/media/FkP_datagAAGGwF.jpg,photo
Sun Dec 18 09:22:45 +0000 2022,18/12/2022 09:22:45,1604406807320936400,1604406807320936449,Beritasatu,Jaman sekarang APARAT NEGARA kok jadi SARANGNYA HOAX yaa 😅... Hmmm... Bukannya kalo begini ini seharusnya UDAH MASUK RANAH PIDANA PENCEMARAN NAMA BAIK yaa 🤔... Isilop Ohh Isilop... Kenapa Kau sekarang jadi BEGINI ?? Katanya MAU REFORMASI KINERJA POLRI tapi kok 😅. \n#StopDrama,3,1,1,1,,in,154102750,1604406807320936400,1604406807320936449,,
Sun Dec 18 09:22:50 +0000 2022,18/12/2022 09:22:50,1604406828393468000,1604406828393467904,rin_alika,"Kapolsek Garut Kota menyampaikan maksud dan tujuan diadakannya program *Jum'at Curhat*, yang pada intinya adalah menampung semua keluhan masyarakat agar bisa difasilitasi dengan baik dan cepat dan juga menampung kritik, saran dan masukan dari masyarakat thd kinerja Polri. https://t.co/1V1BXNCRPj",0,0,0,0,,in,1600136341127241728,1604406828393468000,1604406828393467904,https://pbs.twimg.com/media/FkP_gPxUAAEgTZz.jpg,photo
Sun Dec 18 09:23:17 +0000 2022,18/12/2022 09:23:17,1.60441E+18,1604406941337260032,hullaoops,Kapolri menegaskan jika Institusi Polri terbuka dengan kritikan sebab itu bisa membangun kinerja Polri lebih baik #KolaborasiUlamaPolri\nDoa Untuk Polri https://t.co/jPRjhXgdzL,0,0,0,0,,in,1417718108014350337,1.60441E+18,1604406941337260032,https://pbs.twimg.com/media/FkP_m4vUAAAnC20.jpg,photo
Sun Dec 18 09:23:22 +0000 2022,18/12/2022 09:23:22,1604406959876477000,1604406959876476929,ricat_pramono,Kasus-kasus besar yang disorot masyarakat memengaruhi penilaian publik terhadap kinerja Polri&gt; Hasil Survei Nasional Kompas Oktober ini merekam bagaimana citra Polri cenderung menurun di mata publik. #SurveiKepemimpinanNasional #StrategiPemilu2024 #Riset https://t.co/m5ePWX0PIE,0,0,0,0,,in,1560860956674387968,1604406959876477000,1604406959876476929,https://pbs.twimg.com/media/FkP_gG4agAEtMkK.jpg,photo
Sun Dec 18 09:23:50 +0000 2022,18/12/2022 09:23:50,1604407076041945000,1604407076041945089,greenday272,KASAT BINMAS POLRES AGAM IPTU AZWIR YANI LAKUKAN KEGIATAN ANEV DAN ARAHAN TENTANG KINERJA PERSONIL SAT BINMAS \n\n👮 Twitter : Polres Agam\n👮 Facebook : Polres Agam \n👮 YouTube : Polres Agam\n\n#kabaminang #ranahminangkabau #Infosumbar #Polri #polripresisi #polisiindonesiahebat https://t.co/w9YRnLZODN,0,0,0,0,,in,1596403580142899200,1604407076041945000,1604407076041945089,https://pbs.twimg.com/media/FkP_usSUoAAJH1s.jpg,photo
Sun Dec 18 09:24:06 +0000 2022,18/12/2022 09:24:06,1604407143800529000,1604407143800528896,Zoldyckfam1994,"Kapolsek Wundulako IPTU MAHARANI, SH bersama personel Polsek Wundulako melaksanakan giat Jumat Berkah dirumah-rumah warga yang membutuhkan. Dengan kehadiran Polri dalam membantu masyarakat dapat meningkatkan kepercayaan publik terhadap kinerja Polri https://t.co/tp8A4JOnuh",0,0,0,0,,in,1597542047879077888,1604407143800529000,1604407143800528896,https://pbs.twimg.com/media/FkP_eGwUUAExnIS.jpg,photo
Sun Dec 18 09:24:51 +0000 2022,18/12/2022 09:24:51,1604407333773541400,1604407333773541376,prodisius,karena kita udah di penghujung tahun nih gengs Polri melakukan Apel Kasatwil 2022 untuk melakukan refleksi atas kinerja Polri selama satu tahun kebelakang\nPolri Makin Berprestasi\nhttps://t.co/53Muwjygpk https://t.co/qQFWjBqTVA,0,0,0,0,,in,1599428624544735364,1604407333773541400,1604407333773541376,https://pbs.twimg.com/media/FkP_9uHUEAA9TVs.jpg,photo
Sun Dec 18 09:24:52 +0000 2022,18/12/2022 09:24:52,1604407338181353500,1604407338181353473,KuningSusu,Kasus pemerkosaan anak 13 tahun oleh 9 orang telah dilaporkan ke polisi. Namun hingga seminggu kasus ini belum ada kemajuan. Belum ada tersangka ditangkap. Waduh!\n\nvia @detik_jatim https://t.co/htIOq7Q5Jm,0,0,0,0,,in,1596022886778941440,1604407338181353500,1604407338181353473,https://pbs.twimg.com/media/FkP_xLFaMAA1OxI.jpg,photo
Sun Dec 18 09:25:02 +0000 2022,18/12/2022 09:25:02,1604407381206569000,1604407381206568960,sipdeh08,"Kapolri Jenderal telah menangani kasus terorisme dengan sangat bagus. Beberapa teroris langsung diamankan dari berbagai wilayah, terima kasih pak Polri. Polri Kinerja Maksimal https://t.co/uaAWwFeRRu",0,0,0,0,,in,1601367329564430336,1604407381206569000,1604407381206568960,https://pbs.twimg.com/media/FkQAAZraAAIFUb-.jpg,photo
Sun Dec 18 09:25:10 +0000 2022,18/12/2022 09:25:10,1604407414832631800,1604407414832631808,ddbtmn,kawal terus Polri Kinerja Maksimal untuk usut tuntas kejahatan terorisme tangkap dan amankan https://t.co/hr2P5KpmBC,0,0,0,1,,in,1604310922251886592,1604407414832631800,1604407414832631808,https://pbs.twimg.com/media/FkQACmXaMAAbHYh.jpg,photo
