created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Tue Aug 23 05:55:21 +0000 2022;1561955231625511000;1561955231625510912;"Kapolres Pessel AKBP Novianto Taryono, SH, S.I.K, M.H Mengikuti Taklimat Awal Audit Kinerja Itawasum Polri Tahap II . 22/8.\nSelengkapnya⏬⏬\n\nhttps://t.co/L9WByZFqg7\n https://t.co/spIpO9Bx3j\n@satreskrimpessel @KominfoPesisir @kodim_0311pessel @humaspoldasumbar @divisihumaspolri https://t.co/D63T7jNNvf";0;0;0;1;;in;1181029611766874112;1561955231625511000;1561955231625510912;"https://pbs.twimg.com/media/Fa0t_qMagAAbbbA.jpg";"photo";polrespessell
Tue Aug 23 05:42:59 +0000 2022;1561952120332374000;1561952120332374016;"@KompasTV Emang benar! Polri bisa ambil data kepemilikan KR 4 dan KR 2 semua anggota seluruh Indonesia. Banyaaak merek dan tipe,dari harga standar sampai mewah!Asli Kaya!!\nKurangi saja anggaran Polri. sudah di beri anggaran besar minim kinerja.judi online subur,judi darat subur,DLL";0;0;0;1;;in;1543685523285635072;1561871747875426300;1561871747875426306;"";"";Rahamatmonoarfa
Tue Aug 23 06:00:00 +0000 2022;1561956400422498300;1561956400422498304;"Mantab kinerja Polri dalam mengungkap kasus ini #SalutKetegasanKapolri\nDiusut Sampai Tuntas https://t.co/66MjErjIz6";0;0;0;0;;in;1479426268965736452;1561956400422498300;1561956400422498304;"https://pbs.twimg.com/media/Fa0o3-raIAAIuBA.jpg";"photo";bosandenganmu1
Tue Aug 23 06:00:00 +0000 2022;1561956402272342000;1561956402272342021;"Kompolnas mengapresiasi kinerja Polri setelah menetapkan istri Ferdy Sambo sebagai tersangka pembunuhan Brigadir J\n#SalutKetegasanKapolri\nDiusut Sampai Tuntas https://t.co/RVtLZPNReZ";0;0;0;0;;in;1361579068223672320;1561956402272342000;1561956402272342021;"https://pbs.twimg.com/media/Fa0u7NPaUAA1jR-.jpg";"photo";coffeinthecafe

Tue Aug 23 02:10:02 +0000 2022;1561898529349845000;1561898529349844993;"Polri Berikan Kinerja Terbaik  Kawal Kebijakan Pemerintah\n\nKapolri Jenderal Listyo Sigit Prabowo meminta kepada seluruh personel untuk menjaga soliditas internal dan menunjukkan kinerja yang optimal untuk #BangkitEkonomiPulih https://t.co/fOsLZqPPRg";0;0;0;0;;in;1505746015940657154;1561898529349845000;1561898529349844993;"https://pbs.twimg.com/media/Faz6bNYagAAp34W.jpg";"photo";jorgeumar14
Tue Aug 23 02:49:59 +0000 2022;1561908583973138400;1561908583973138432;"Polri Berikan Kinerja Terbaik \n\nKapolri Jenderal Listyo Sigit Prabowo meminta kepada seluruh personel untuk menjaga soliditas internal dan menunjukkan kinerja yang optimal.\n\n#BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/T1aJLiZ50d";0;0;3;3;;in;1349604385102282753;1561908583973138400;1561908583973138432;"https://pbs.twimg.com/media/Fa0DiVOaIAAATfn.jpg";"photo";IsuUtama
Tue Aug 23 03:15:54 +0000 2022;1561915104949506000;1561915104949506048;"Polri Berikan Kinerja Terbaik  Kawal Kebijakan Pemerintah\n\n#BangkitEkonomiPulih https://t.co/lsuwhwOpUT";0;0;0;0;;in;1508345722152054786;1561915104949506000;1561915104949506048;"https://pbs.twimg.com/media/Fa0JgdlaAAAEVGq.jpg";"photo";PejoeangSlonjor
Mon Aug 22 08:06:04 +0000 2022;1561625740168560600;1561625740168560640;"Alhamdulillah ternyata masih ada polisi baik. https://t.co/bms5Uh03rD";666;647;10008;64307;;in;26541119;1561625740168560600;1561625740168560640;"https://pbs.twimg.com/media/FawCVG3aAAEKmV5.jpg";"photo";ikramarki
Tue Aug 23 02:39:31 +0000 2022;1561905947919802400;1561905947919802368;"Bangsa kita masih bangga terhadap Polri\n\nAnak Bangsa kita masih banyak yg bercita-cita sebagai TNI-POLRI\n\ndukung @DivHumas_Polri benahi citra dan tunjukkan kinerja terbaik 👍💯";0;0;0;0;;in;3232238642;1561905947919802400;1561905947919802368;"";"";b4ndanaa
Tue Aug 23 02:03:19 +0000 2022;1561896839573807000;1561896839573807104;"Polri berikan kebijakan kinerja terbaik untuk Indonesia. \n#BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/RLgFcnpyAX";0;0;0;0;;in;1470244566959677446;1561896839573807000;1561896839573807104;"https://pbs.twimg.com/media/Faz40rbaIAEWUhW.jpg";"photo";sarjonoraharjo
Tue Aug 23 02:21:19 +0000 2022;1561901366754549800;1561901366754549760;"Polri akan sllu berikan kinerja yang terbaik #BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/WlIWDbyTDK";0;0;0;0;;in;1446371732076392456;1561901366754549800;1561901366754549760;"https://pbs.twimg.com/media/Faz9AORacAAUYao.jpg";"photo";Rusalop
Tue Aug 23 02:00:48 +0000 2022;1561896203121737700;1561896203121737729;"Waaa makasih polri sudah memberikan kinerja terbaik\n#BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/IqNU7XLyL3";0;0;0;0;;in;1459185219597000707;1561896203121737700;1561896203121737729;"https://pbs.twimg.com/media/Faz4TqBacAAcRnW.jpg";"photo";vinono19
Tue Aug 23 02:00:53 +0000 2022;1561896225292505000;1561896225292505089;"Polri akan berikan kinerja terbaik buat masyarakat.\n#BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/V1mP16pySG";0;0;0;0;;in;2743628119;1561896225292505000;1561896225292505089;"https://pbs.twimg.com/media/Faz4VtDUUAEIfDU.jpg";"photo";pip_By
Tue Aug 23 02:00:00 +0000 2022;1561896005313785900;1561896005313785856;"Dengan anggota lebih dari ratusan ribu personel , Polri akan menunjukkan kinerja yang baik kepada masyarakat \n#BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/p10VGHPZmL";0;0;0;0;;in;1490901163960856576;1561896005313785900;1561896005313785856;"https://pbs.twimg.com/media/Fazya1raUAAKT0q.jpg";"photo";Rehana60609605
Tue Aug 23 02:00:01 +0000 2022;1561896008157503500;1561896008157503490;"Polri berikan kinerja terbaik, semua demi kebaikan masyarakat. #BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/SRXNP9Bqtz";0;0;0;0;;in;1465942520437755905;1561896008157503500;1561896008157503490;"https://pbs.twimg.com/media/FazzEClaQAAjy9N.jpg";"photo";TheresiaJuita2
Tue Aug 23 02:00:01 +0000 2022;1561896007344029700;1561896007344029698;"Kinerja polri selalu bagus dan memuaskan\nMaju dan jaya selalu polri \n#BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/ua0pPLhgUR";0;0;0;0;;in;1380208918471696384;1561896007344029700;1561896007344029698;"https://pbs.twimg.com/media/Faz3WyOUUAALnT2.jpg";"photo";bakabder
Tue Aug 23 02:00:42 +0000 2022;1561896177570041900;1561896177570041856;"Polri Berikan kinerja Terbaik\n#BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/v9joOheHZV";0;0;0;0;;in;1507675569072525315;1561896177570041900;1561896177570041856;"https://pbs.twimg.com/media/Faz4Q2YagAAr2uq.jpg";"photo";Su01na
Tue Aug 23 02:00:01 +0000 2022;1561896008111382500;1561896008111382528;"Polri berikan kinerja terbaik, terimakasih Polri\n#BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/2EyxUlsOFv";0;0;0;0;;in;1514246220621160452;1561896008111382500;1561896008111382528;"https://pbs.twimg.com/media/Fazy3znaUAANu1v.jpg";"photo";Kauill
Tue Aug 23 02:00:01 +0000 2022;1561896005750050800;1561896005750050820;"Polri berikan kinerja terbaik. #BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/jcD0ML3Mxl";0;0;0;0;;in;1445674703981481991;1561896005750050800;1561896005750050820;"https://pbs.twimg.com/media/Faz3u26akAAsvnT.jpg";"photo";casper_lucu
Tue Aug 23 02:01:24 +0000 2022;1561896355077173200;1561896355077173248;"Polri tunjukkan kinerja terbaik untuk melayani masyarakat. #BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/69Xttm5oLx";0;0;1;0;;in;887762547910291456;1561896355077173200;1561896355077173248;"https://pbs.twimg.com/media/Faz4dQQaAAYhy-3.jpg";"photo";j2nowvc4
Fri Mar 24 19:03:00 +0000 2023;1639342064163860500;1639342064163860481;"If you own a mouse, you will never turn off your computer again.";90;197;355;1562;;en;1598683179505909765;1639342064163860500;1639342064163860481;"";"";DITOGAMESch
Tue Aug 23 02:00:01 +0000 2022;1561896005708169200;1561896005708169218;"Alhamdulillah kinerja Polri makin membaik #BangkitEkonomiPulih\nKawal Kebijakan Pemerintah https://t.co/jpsVV6QfGj";0;0;0;0;;in;1362005717952065545;1561896005708169200;1561896005708169218;"https://pbs.twimg.com/media/Faz1nz5acAAY0RX.jpg";"photo";mobaabi
Mon Aug 22 05:49:07 +0000 2022;1561591272615587800;1561591272615587840;"Bertempat di Ruang Vicon Polres Kutai Barat  telah dilaksanakan Video Conference Taklimat Awal Audit Kinerja Irwasum Mabes Polri.\n\nKegiatan Video Conference dihadiri oleh Kapolres Kutai Barat Akbp Heri Rusyaman, S.I.K,. M.H, Para Kabag, Kasat dan Kasi Polres Kutai Barat. https://t.co/TKOx5K8L8W";0;0;0;0;;in;1224193941752254464;1561591272615587800;1561591272615587840;"https://pbs.twimg.com/media/Favi-BjaIAAcZzF.jpg";"photo";Polreskubar1
Sun Aug 21 17:46:31 +0000 2022;1561409426778894300;1561409426778894337;"Republik ini adalah negara hukum dilihat dari kinerja POLRI sebagai penegak hukum, menjaga kamtibmas, dan melayani, mengayomi, dan Melindungi masyarakat, yang setia pada janjinya sebagai Bhayangkara Negara.  telah dihianati , maka POLRI adalah malapetaka negara.";0;1;0;0;;in;1024117274;1561399485330522000;1561399485330522113;"";"";adangsetiadana
Mon Aug 22 06:02:06 +0000 2022;1561594543430340600;1561594543430340608;"Repost@Divisi Humas Polri\nDari 430.000 personel Polri. Saya yakin masih banyak personel-personel Polri yang baik. Tunjukkan dalam kinerja rekan-rekan. Sehingga masyarakat kemudian merasakan, kemudian melihat bahwa lebih banyak Polisi yang baik.\nhttps://t.co/uRR1WLFRJ1";0;0;1;2;;in;1379994634584125440;1561594543430340600;1561594543430340608;"";"";HumasPolsekWat1
Mon Aug 22 00:41:36 +0000 2022;1561513885462454300;1561513885462454272;"@MrsRachelIn @mohmahfudmd @Kemenag_RI @YaqutCQoumas @ListyoSigitP @binofficial_ri @BNPTRI @DivHumas_Polri Apa TUPOKSINYA klo sdr tekankan hal itu pd DPRD &amp; PEMDA Kab PANGANDARAN\nKARTU itu yg punya IDE siapa yg berhak mengeluarkan Kartu itu siapa,\nJangan ngelantur klo bicara,\nSy Ka LsM PENJARA ( Pemantau Kinerja Aparatur Negara )";0;0;0;0;;in;1547211627929673729;1559679556771950600;1559679556771950593;"";"";MulyadiPnd
Sun Aug 21 16:08:24 +0000 2022;1561384735053860900;1561384735053860865;"@fachrulzalatra @DivHumas_Polri Kan udah ditetapkan pasutri berikut bandar judi online,,hargai kinerja polisi dong,";0;0;0;1;;in;1486577218419838976;1561235601973985300;1561235601973985281;"";"";SalfaHaikal
Mon Aug 22 03:26:53 +0000 2022;1561555482271445000;1561555482271444992;"Rasanya kepercayaan masyarakat terhadap kinerja polri menurun drastis, efek dari kasus FS kemarin dan bahkan belum selesai juga, sisi lain, Polri lagi marak banget berantas perjudian online terutama, seolah meyakinkan dengan pembawaan semangat begitu membara. Untuk memberantasnya";0;1;0;0;;in;1378856289170694144;1561555482271445000;1561555482271444992;"";"";alimasykur_29
Mon Aug 22 02:36:58 +0000 2022;1561542920078995500;1561542920078995456;"@DivHumas_Polri Ijin pak\nSaya mohon bantuannya semoga humas polri untuk mempertanyakan kasus penganiyaan terhadap diri saya sudah dua bulan tidak ada kejelasan di polres Labuhanbatu saya sudah hampir kehilangan kepercayaan terhadap kinerja polri mohon bantuan bapak Kapolri untuk Kaskus saya ini https://t.co/jmpyIt95Tu";0;1;2;15;;in;1400076366989520908;1561235601973985300;1561235601973985281;"https://pbs.twimg.com/media/Fau3AOSUsAAhY5P.jpg";"photo";BudiRah25043918
Mon Aug 22 03:43:57 +0000 2022;1561559776370122800;1561559776370122752;"Vicon Taklimat Awal Audit Kinerja Itwasum Polri TA 2022 Tahap II Aspek Laks Dal Di Polres Payakumbuh https://t.co/cOqYfQw5t3";0;0;0;1;;in;1227127148726480896;1561559776370122800;1561559776370122752;"https://pbs.twimg.com/media/FavGVwVUEAAebjY.jpg";"photo";HUMASPolrespyk
Mon Aug 22 05:59:49 +0000 2022;1561593968780910600;1561593968780910593;"Kapolres Pasaman Diwakili Wakapolres Kompol Muddasir, S.H, M.H, Pimpin Zoom Meeting Anev Bulanan Dalam Rangka Audit Kinerja Polri Tahap II Tahun 2022 https://t.co/F0oSeOaqSG";0;0;0;0;;in;1184419459936612352;1561593968780910600;1561593968780910593;"https://pbs.twimg.com/media/FavlcCwUYAATQmt.jpg";"photo";polrespasaman
Sun Aug 21 22:58:11 +0000 2022;1561487858468540400;1561487858468540416;"@rmol_id Polisi mmg hrs bekerja profesional krn kinerja ini di pantau oleh rakyat 200 juta org lebih yg melek dgn sosmed, dan ini jelas tantangan sama polri agar jgn lagi memeriksa kasus secara serampangan , apa lagi di rekayasa utk memberi keuntungan pada pihak tertentu.";0;0;0;1;;in;1457554426974326784;1561482876390355000;1561482876390354944;"";"";auliamed
Mon Aug 22 05:14:58 +0000 2022;1561582680919396400;1561582680919396353;"Kepercayaan publik thdp Polri tengah diuji dlm pengusutan dugaan pembunuhan berencana thdp Brigadir Y.\n\nSebelum kasus ini, tingkat kepercayaan publik atas kinerja Polri lebih baik dibanding KPK. Bgmn skrg? Bgmn memperbaikinya? \nhttps://t.co/yKKJmOEQrx\n\n#WrapUp #PodcastIndonesia https://t.co/k8xGV7G3J1";0;0;0;0;;in;124390203;1561582680919396400;1561582680919396353;"https://pbs.twimg.com/media/FavZgJTaUAEygLM.jpg";"photo";beritaKBR
Mon Aug 22 00:09:20 +0000 2022;1561505767248650200;1561505767248650246;"@ListyoSigitP Perjuangan polri sekarang adalah membersihkan institusi polri biar publik percaya lagi akan kinerja dan kredibilatas para polisi karna saat ini titik nadhir kepercayaan publik trhadap polisi hancur.";0;0;0;0;;in;1250074840272429058;1561374406873878500;1561374406873878528;"";"";Yahya38874037
Mon Aug 22 05:56:47 +0000 2022;1561593203417313300;1561593203417313282;"Kaka pembina tito di anggap sudah merusak tatanan kinerja polri,\nKapolda² takut satgassus bentukan tito, https://t.co/KYfIVkkhiW";30;52;714;1790;;in;1541831846354644992;1561593203417313300;1561593203417313282;"https://pbs.twimg.com/ext_tw_video_thumb/1561592897237286913/pu/img/ia401nJKDyTKetMV.jpg";"photo";Usuludin321
Mon Aug 22 00:52:42 +0000 2022;1561516680073064400;1561516680073064448;"@FerdinandHutah4 hahahaaa ga mutu lo bacot ,,, tuh kinerja polri di coment lo tuh mantan napi Tuhan aja lo lawan pa lagi sekelas anies , hhhh";0;0;0;0;;in;1443153436510277632;1561194675377037300;1561194675377037313;"";"";Rajiefamin
Sun Aug 21 15:40:44 +0000 2022;1561377772517277700;1561377772517277696;"Tidak mudah menetapkan tersangka dan yang masuk dalam tahap pemeriksaan. Upayakan semua kinerja secara optimal @ListyoSigitP Agar semua sesuai harapan kita, agar tuntas dan kepercayaan publik kembali kpd polri\n#SiapKawalPolri https://t.co/r2b2tyzIRW";0;0;0;0;;in;1551535188139593730;1561377772517277700;1561377772517277696;"https://pbs.twimg.com/media/FasgzwJUcAALp5U.jpg";"photo";bhfvhgh
Mon Aug 22 06:10:18 +0000 2022;1561596603575591000;1561596603575590914;"Dinilai Berkinerja Baik, Publik Apresiasi Kinerja Kapolri Jendral Listyo Sigit\n\n[PART 1]\nPasca ditetapkannya tersangka dan dicopotnya jabatan anggota Polri yang ikut terlibat atas kematian Brigadir J, kini Kapolri Jenderal @ListyoSigitP tersebut menuai banyak apresiasi. https://t.co/LtsfjUpr4h";0;0;0;0;;in;1012174601055449088;1561596603575591000;1561596603575590914;"https://pbs.twimg.com/ext_tw_video_thumb/1561596531253186561/pu/img/itJiS23YFfBg77NF.jpg";"photo";IdSinpo
Sun Aug 21 13:42:22 +0000 2022;1561347983534604300;1561347983534604288;"Jadi Kapolri tangung jawabnya besar untuk bangsa dan negara terlebih lebih dihadapan Tuhannya\nAmanah diberikan pada seorang kepala negara menentukan kinerja pasar orang diangkatnya\nMari kita dukung Kapolri untuk dapatkan kepercayaan dari Rakyat Indonesia\nSupaya jaga Marwah Polri";0;0;0;0;;in;1212239772946579456;1561347983534604300;1561347983534604288;"";"";Bansma7
Sun Aug 21 13:21:41 +0000 2022;1561342777203388400;1561342777203388416;"Kalo @DivHumas_Polri bisa nunjukin kinerja yang positif kepercayaan publik bisa naik lagi. Fokus buat ngelayanin rakyat, biar lebih dekat antara aparat dan rakyat. #SiapKawalPolri https://t.co/BTcfs1hSLR";0;0;0;0;;in;1091030198026293249;1561342777203388400;1561342777203388416;"https://pbs.twimg.com/media/FasA-zAaQAADs6w.jpg";"photo";Jepretologi_
Mon Aug 22 04:22:15 +0000 2022;1561569415740530700;1561569415740530689;"@DivHumas_Polri Rakyat \nUdah ndak PerCaya Lagi\nMending \nBubarkan Aja\nInsTITusi\nSi Suka\nMinta Gaji Gede\nTapi \nKinerja Tidak Jelas\nCuman Buang 2x\nDuit Rakyat aja\nUntuk Meng Gaji nya https://t.co/mnI86NLY8m";0;0;0;0;;in;1462267491766333445;1561209969210544000;1561209969210544128;"https://pbs.twimg.com/media/FavPG4qUEAASQ_m.jpg";"photo";BantulIyok
Mon Aug 22 04:53:38 +0000 2022;1561577312306417700;1561577312306417664;"Dari 430.000 personel Polri. Saya yakin masih banyak personel-personel Polri yang baik. Tunjukkan dalam kinerja rekan-rekan. Sehingga masyarakat kemudian merasakan, kemudian melihat bahwa lebih banyak Polisi yang baik.\n\nhttps://t.co/XlE1z4kPMF https://t.co/V42opawbfR";0;0;0;1;;in;1461254089;1561577312306417700;1561577312306417664;"https://pbs.twimg.com/media/FavWSjLUYAABCDu.jpg";"photo";polres_tanimbar
Sat Aug 20 05:13:56 +0000 2022;1560857644922916900;1560857644922916865;"@DivHumas_Polri Betul, pasti masih bnyak personel Polri dengan kinerja baik. \nDidoakan Semoga 1 Komando pak Kapolri 👍";0;0;0;0;;in;91714779;1560553026053865500;1560553026053865472;"";"";ArisnoorS
Sat Aug 20 07:58:49 +0000 2022;1560899140263215000;1560899140263215105;"@CNNIndonesia Sekalian seakar2 nya 😌 biar masyarakat tau gmn kinerja polri seharusnya...";0;0;0;2;;in;1484597731129962497;1560542732996685800;1560542732996685824;"";"";a_cd_fghijk_mn
Sat Aug 20 08:11:17 +0000 2022;1560902276071313400;1560902276071313408;"@DivHumas_Polri Ngomong2 soal kinerja Coba Mabes Di check itu kasus pembunuhan Ibu Dan anaknya Di Subang YG sudah ditarik ke Polda Jabar sudah satu TAHUN sejak 18Agustus2021 belum diumumkan tersangka nya, Thanks🙏";0;0;0;0;;in;1089314493480394752;1560553026053865500;1560553026053865472;"";"";djumelan
Sat Aug 20 03:54:09 +0000 2022;1560837568392233000;1560837568392232960;"Dari 430.000 Personel Polri. Saya  yakin masih banyak personel personel Polri yang baik. Tunjukkan dalam kinerja rekan rekan. Sehingga kemudian masyarakat merasakan, kemudian melihat bahwa lebih banyak polisi yang baik\n\nKapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/ijbWSn593P";0;0;0;0;;in;1547823664824852481;1560837568392233000;1560837568392232960;"https://pbs.twimg.com/media/Fak1fsIaMAEQTTv.jpg";"photo";polseklembeyan1
Sat Aug 20 07:49:33 +0000 2022;1560896808683212800;1560896808683212803;"@KompasTV Gila bener dgn semua yg terjadi ini.\nTolong kerja keras anda sangat dibutuhkan untuk sesegera mungkin memperbaiki kinerja Polri pak @ListyoSigitP @mohmahfudmd @jokowi. Trimakasih";0;0;0;0;;in;1657622647;1560614336367800300;1560614336367800325;"";"";rakyat_13
Sat Aug 20 05:33:58 +0000 2022;1560862688175001600;1560862688175001601;"@DivHumas_Polri Ayo pak Sigit masyarakat melihat kinerja bapak dan jajaran untuk kembalikan marwah Polri , semangat pak";0;0;0;0;;in;1475077979008954371;1560525906544062500;1560525906544062464;"";"";GPamujo
Sat Aug 20 08:07:24 +0000 2022;1560901298903429000;1560901298903429121;"Dari 430.000 Personel Polri. Saya  yakin masih banyak personel personel Polri yang baik. Tunjukkan dalam kinerja rekan rekan. Sehingga kemudian masyarakat merasakan, kemudian melihat bahwa lebih banyak polisi yang baik https://t.co/Er1P7MWlQK";0;0;0;0;;in;1460755579660505091;1560901298903429000;1560901298903429121;"https://pbs.twimg.com/media/FalvdW4agAAtJqE.jpg";"photo";Rasa5757
Sat Aug 20 06:39:32 +0000 2022;1560879186369081300;1560879186369081347;"Dari 430.000 Personel Polri. Saya  yakin masih banyak personel personel Polri yang baik. Tunjukkan dalam kinerja rekan rekan. Sehingga kemudian masyarakat merasakan, kemudian melihat bahwa lebih banyak polisi yang baik\n\nKapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/pKtw8GkzHQ";0;0;0;0;;in;965139269873385472;1560879186369081300;1560879186369081347;"https://pbs.twimg.com/media/FalbV2gUsAIutL2.jpg";"photo";skckressumenep
Sat Aug 20 05:45:32 +0000 2022;1560865598728310800;1560865598728310784;"@DivHumas_Polri Akankah ucapan candaan Gus Dur "Hanya ada tiga polisi jujur di Indonesia: patung polisi, polisi tidur, dan Hoegeng," \n"mari lihat dan kawal kinerja polri" inilah yg sekarang bisa di ucap  😊";0;0;0;0;;in;1040143115728736257;1560553026053865500;1560553026053865472;"";"";Fatihalvian_
Sat Aug 20 05:44:31 +0000 2022;1560865339386257400;1560865339386257413;"Sumondang Simangunsong SH MH, Ketua Umum Topan-RI &amp; Avokad Senior Sangat Mengapresiasi Kinerja Polri https://t.co/qcAhUE6pqb";0;0;0;0;;in;1112363743243952130;1560865339386257400;1560865339386257413;"";"";FBN_Net
Sat Aug 20 04:42:18 +0000 2022;1560849685387980800;1560849685387980800;"Dari 430.000 Personel Polri. Saya  yakin masih banyak personel personel Polri yang baik. Tunjukkan dalam kinerja rekan rekan. Sehingga kemudian masyarakat merasakan, kemudian melihat bahwa lebih banyak polisi yang baik\n@DivHumas_Polri\n@humaspoldajatim https://t.co/aLq31d7n4I";0;0;0;0;;in;1348539572917948416;1560849685387980800;1560849685387980800;"https://pbs.twimg.com/media/FalAhGSaAAANzto.jpg";"photo";BPramono7
Sat Aug 20 04:21:38 +0000 2022;1560844481720893400;1560844481720893440;"@DivHumas_Polri Saran saya ya pak, Perbaiki dulu Etika &amp; moral anggota/calon" polisi+Kinerja sbg Polisi pak.\nSlh satu cth hal sepele: hp yg dicuri/dimalingin,tdk tindak lanjutin. Malah disuruh ikhlaskan, pdhl data penting kerja di hp. Tdk mau melacak pakai Emei di hp. Miris memang.";0;0;0;0;;in;703456745738272768;1560553026053865500;1560553026053865472;"";"";snmbela_oloan
Sat Aug 20 08:01:57 +0000 2022;1560899926690656300;1560899926690656257;"Dari 430.000 Personel Polri. Saya  yakin masih banyak personel personel Polri yang baik. Tunjukkan dalam kinerja rekan rekan. Sehingga kemudian masyarakat merasakan, kemudian melihat bahwa lebih banyak polisi yang baik https://t.co/GgKi3ZsFjy";0;0;0;0;;in;1387693871681835010;1560899926690656300;1560899926690656257;"https://pbs.twimg.com/media/FaluNW3UIAAssGj.jpg";"photo";Altezza50877844
Sat Aug 20 08:03:53 +0000 2022;1560900413905584000;1560900413905584129;"Dari 430.000 Personel Polri. Saya  yakin masih banyak personel personel Polri yang baik. Tunjukkan dalam kinerja rekan rekan. Sehingga kemudian masyarakat merasakan, kemudian melihat bahwa lebih banyak polisi yang baik\n\nKapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/AYVsap07fH";0;0;0;1;;in;1533882881470509056;1560900413905584000;1560900413905584129;"https://pbs.twimg.com/media/Falup2JakAEtpqD.jpg";"photo";SandiPaijo2
Sat Aug 20 04:54:15 +0000 2022;1560852690539667500;1560852690539667457;"@DivHumas_Polri Semoga Alloh SWT memudahkan upaya Pak Kapolri @ListyoSigitP utk memperbaiki citra &amp; kinerja Polri.";0;0;0;0;;in;69184248;1560553026053865500;1560553026053865472;"";"";fadly_olly
Sat Aug 20 08:09:46 +0000 2022;1560901893445996500;1560901893445996544;"Dari 430.000 Personel Polri. Saya  yakin masih banyak personel personel Polri yang baik. Tunjukkan dalam kinerja rekan rekan. Sehingga kemudian masyarakat merasakan, kemudian melihat bahwa lebih banyak polisi yang baik\n\nKapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/84zjnKJrL3";0;0;0;0;;in;1453348522649014278;1560901893445996500;1560901893445996544;"https://pbs.twimg.com/media/FalwAARVsAADjKy.jpg";"photo";PolsekKanor_Bjn
Sat Aug 20 06:46:39 +0000 2022;1560880976494207000;1560880976494206976;"Dari 430.000 Personel Polri. Saya  yakin masih banyak personel personel Polri yang baik. Tunjukkan dalam kinerja rekan rekan. Sehingga kemudian masyarakat merasakan, kemudian melihat bahwa lebih banyak polisi yang baik. https://t.co/NUDrAtkV6y";0;0;0;1;;in;1542121927606644737;1560880976494207000;1560880976494206976;"https://pbs.twimg.com/media/Falc-cqagAAoKyt.jpg";"photo";kwbpolice
Sat Aug 20 04:37:35 +0000 2022;1560848498920108000;1560848498920108033;"Dari 430.000 Personel Polri. Saya  yakin masih banyak personel personel Polri yang baik. Tunjukkan dalam kinerja rekan rekan. Sehingga kemudian masyarakat merasakan, kemudian melihat bahwa lebih banyak polisi yang baik https://t.co/Ojt02qU6p2";0;0;0;0;;in;1476761352165203969;1560848498920108000;1560848498920108033;"https://pbs.twimg.com/media/Fak_bvKVsAAt88j.jpg";"photo";PolsekKertoson4
Sat Aug 20 06:36:53 +0000 2022;1560878520082935800;1560878520082935808;"@DivHumas_Polri Saya sangat percaya pada kinerja polisi...\nPOLISI TIDUR";0;0;0;0;;in;1513208148206956545;1560553026053865500;1560553026053865472;"";"";HadieAs2
Sat Aug 20 05:45:30 +0000 2022;1560865590469730300;1560865590469730305;"Sumondang Simangunsong SH MH, Ketua Umum Topan-RI &amp; Avokad Senior Sangat Mengapresiasi Kinerja Polri https://t.co/qcAhUEo0hJ lewat @FBN_Net";0;0;0;0;;in;1112363743243952130;1560865590469730300;1560865590469730305;"";"";FBN_Net
Wed Aug 17 11:49:20 +0000 2022;1559869988739379200;1559869988739379200;"Sangat Mulia Niat Baik Kapolri ingin meningkatkan Kinerja POLRI. Saya ada korban dari orang dekatnya sendiri. JENDERAL Sambo dan ajudannya.  https://t.co/abj9iZ1Puz";0;0;0;0;;in;1200363150228381698;1559869988739379200;1559869988739379200;"";"";ismadi_eko
Wed Aug 17 16:56:23 +0000 2022;1559947259810562000;1559947259810562048;"Jgn sampai TNI/POLRI sbg pelindung penjahat dimana dlm UUD 45 psl 30 disebutkan keamanan negara bukan menjaga keamanan para bajingaan negara. RKUHP salah 1 solusi\nCc @jokowi\n@mohmahfudmd @puanmaharani_ri @Kemhan_RI @ListyoSigitP @prabowo @DPR_RI @KejaksaanRI @Fahrihamzah @KPK_RI";1;0;0;0;;in;1119457371393146880;1559947259810562000;1559947259810562048;"";"";Hendrikorachman
