new_date,clean_tweet,stemmed_tweet,sentiment
01/12/2022 13:38:16,patut kita beri applause kinerja polri sebagai penjaga ham yang selalu konsisten,"['patut', 'beri', 'applause', 'kerja', 'polisi republik indonesia', 'jaga', 'ham', 'selalu', 'konsisten']",positif
01/12/2022 15:40:39,pelaku penyuapan mega korupsi miliar pt kalwedo kecewa terhadap kinerja untuk menetapkan dirinya sebagai tersangka suap tsb diduga karena melibatkan bupati mbd yang dilindungi hukum,"['laku', 'suap', 'mega', 'korupsi', 'miliar', 'pt', 'kalwedo', 'kecewa', 'kerja', 'tetap', 'diri', 'sangka', 'suap', 'tsb', 'duga', 'libat', 'bupati', 'mbd', 'lindung', 'hukum']",positif
02/12/2022 00:57:29,pengamanan hari natal berjalan lancar polri tetap pantau arus mudik tahun baru dengan kinerja yang bagus meningkatkan kepercayaan piblik tulusmelayani bekerja layani rakyat,"['aman', 'hari', 'natal', 'jalan', 'lancar', 'polisi republik indonesia', 'tetap', 'pantau', 'arus', 'mudik', 'tahun', 'baru', 'kerja', 'bagus', 'tingkat', 'percaya', 'piblik', 'tulusmelayani', 'kerja', 'layan', 'rakyat']",positif
02/12/2022 01:52:09,pengemban fungsi perencanaan dan keuangan rs bhayangkara surabaya hadir di kegiatan penyusunan pagu minus belanja pegawai polri pada seluruh satker jajaran polda jawa timur tahun anggaran dalam rangka meningkatkan kinerja anggaran satker lebih optimal,"['emban', 'fungsi', 'rencana', 'uang', 'rs', 'bhayangkara', 'surabaya', 'hadir', 'giat', 'susun', 'pagu', 'minus', 'belanja', 'pegawai', 'polisi republik indonesia', 'seluruh', 'satker', 'jajar', 'polda', 'jawa', 'timur', 'tahun', 'anggar', 'rangka', 'tingkat', 'kerja', 'anggar', 'satker', 'lebih', 'optimal']",positif
02/12/2022 02:48:27,pelaksanaan verifikasi lapangan hasil pemantauan dan evaluasi kinerja penyelenggaraan pelayanan publik oleh team kementrian pan rb bersama srena polri di sat intelkam polres rohil,"['laksana', 'verifikasi', 'lapang', 'pantau', 'evaluasi', 'kerja', 'selenggara', 'layan', 'publik', 'team', 'tri', 'pan', 'rb', 'sama', 'srena', 'polisi republik indonesia', 'sat', 'intelkam', 'polisi republik indonesia', 'rohil']",positif
02/12/2022 02:58:26,patut di apresiasi sih tetap lanjutkan kinerja bagusnya masyarakat semakin percaya pada polri,"['patut', 'apresiasi', 'tetap', 'lanjut', 'kerja', 'bagus', 'masyarakat', 'makin', 'percaya', 'polisi republik indonesia']",positif
02/12/2022 03:00:01,ngk diragukan lagi kualitas kinerja polri masyarakat semakin percaya,"['ngk', 'ragu', 'kualitas', 'kerja', 'polisi republik indonesia', 'masyarakat', 'makin', 'percaya']",positif
02/12/2022 03:00:06,pak katanyabersih di polri kenapa polri msh banyak yg titip kasus pak lw sdh bs beresin org udh muak adany polri di indo krn kinerja ga da becus ngapain capek pungutin sampah yg bernilai,"['pak', 'katanyabersih', 'polisi republik indonesia', 'polisi republik indonesia', 'msh', 'banyak', 'titip', 'kasus', 'pak', 'lw', 'resin', 'orang', 'muak', 'adany', 'polisi republik indonesia', 'indo', 'kerja', 'da', 'becus', 'ngapain', 'capek', 'pungutin', 'sampah', 'nila']",positif
02/12/2022 04:28:25,netizen mengakui kerja polisi presisi tiap menyelidiki video mesum pengamat hukum menilai bobot kepentingan publik di kasus kebaya merah minim sulit disebut kinerja positif bagi polri,"['netizen', 'aku', 'kerja', 'polisi', 'presisi', 'tiap', 'selidik', 'video', 'mesum', 'amat', 'hukum', 'nilai', 'bobot', 'penting', 'publik', 'kasus', 'kebaya', 'merah', 'minim', 'sulit', 'sebut', 'kerja', 'positif', 'polisi republik indonesia']",positif
02/12/2022 04:29:01,pascabom di polsek astana anyar bandung yang menggegerkan masyarakat akhirnya polisi telah menangkap teroris yang diyakini menjadi penyebab adanya ledakan bom di bandung polri kinerja maksimal,"['pascabom', 'polsek', 'astana', 'anyar', 'bandung', 'geger', 'masyarakat', 'akhir', 'polisi', 'tangkap', 'teroris', 'yakin', 'jadi', 'sebab', 'ada', 'ledak', 'bom', 'bandung', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
02/12/2022 06:06:43,nahh dengan begini kan jdi enak dan bagus kita bisa percayakan kinerja para petugas polri semangat pak terus tingkatkan kinerja nya yaa makin dipercaya publik,"['nahh', 'begini', 'kan', 'jdi', 'enak', 'bagus', 'percaya', 'kerja', 'tugas', 'polisi republik indonesia', 'semangat', 'pak', 'terus', 'tingkat', 'kerja', 'yaa', 'makin', 'percaya', 'publik']",positif
02/12/2022 10:18:35,netizen mengakui kerja polisi presisi tiap menyelidiki video mesum pengamat hukum menilai bobot kepentingan publik di kasus kebaya merah minim sulit disebut kinerja positif bagi polri,"['netizen', 'aku', 'kerja', 'polisi', 'presisi', 'tiap', 'selidik', 'video', 'mesum', 'amat', 'hukum', 'nilai', 'bobot', 'penting', 'publik', 'kasus', 'kebaya', 'merah', 'minim', 'sulit', 'sebut', 'kerja', 'positif', 'polisi republik indonesia']",positif
02/12/2022 11:53:35,patut diapresiasi terhadap kinerja polri yang sudah berhasil menangkap buronan kelas kakap dari republik ceko di bali bersatujaganegeri hadir membantu rakyat,"['patut', 'apresiasi', 'kerja', 'polisi republik indonesia', 'hasil', 'tangkap', 'buron', 'kelas', 'kakap', 'republik', 'ceko', 'bal', 'bersatujaganegeri', 'hadir', 'bantu', 'rakyat']",positif
02/12/2022 12:47:31,nggak nyangka polri semakin hari kinerja nya makin bagus teruskan selalusiaga sigap waspada bencana,"['nyangka', 'polisi republik indonesia', 'makin', 'hari', 'kerja', 'makin', 'bagus', 'terus', 'selalusiaga', 'sigap', 'waspada', 'bencana']",positif
02/12/2022 12:52:03,patut di apresiasi banget sih kinerja polri untuk meningkatkan kepercayaan publik terbaik melayani masyarakat,"['patut', 'apresiasi', 'banget', 'kerja', 'polisi republik indonesia', 'tingkat', 'percaya', 'publik', 'baik', 'layan', 'masyarakat']",positif
02/12/2022 12:55:17,patut diacungi jempol kinerja polri kali ini semangatcintabangsa dukung kttg,"['patut', 'acung', 'jempol', 'kerja', 'polisi republik indonesia', 'kali', 'semangatcintabangsa', 'dukung', 'kttg']",positif
02/12/2022 13:50:08,pantang menyerah pantang mundur dalam memberantas kejahatan bravo pak polri kinerja maksimal,"['pantang', 'serah', 'pantang', 'mundur', 'berantas', 'jahat', 'bravo', 'pak', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
02/12/2022 14:20:04,ndak ada malunya potong anggaran mass tranport transjakarta busway hanya untuk tni polri yg urus teroris tka asing aseng tka china rrc aja melempem masih kurang dana pakai potong dana fasum urgent milik rakyat macam betul aja kinerja jaga nkri selama ini pretttt heru pun bego ha,"['malu', 'potong', 'anggar', 'mass', 'tranport', 'transjakarta', 'busway', 'tentara republik indonesia', 'polisi republik indonesia', 'urus', 'teroris', 'tka', 'asing', 'aseng', 'tka', 'china', 'rrc', 'melempem', 'kurang', 'dana', 'potong', 'dana', 'fasum', 'urgent', 'milik', 'rakyat', 'macam', 'betul', 'kerja', 'jaga', 'nkri', 'lama', 'pretttt', 'heru', 'bego', 'ha']",negatif
02/12/2022 16:57:20,no time to get ready for your meeting use xpression camera to be dressed for all occasions,"['no', 'time', 'to', 'get', 'ready', 'for', 'your', 'meeting', 'use', 'xpression', 'camera', 'to', 'be', 'dressed', 'for', 'all', 'occasions']",positif
02/12/2022 23:01:50,nahh mulai ada sebuah perkembangan lagi akhirnya ya jdi kita bisa lebih percaya dengan kinerja nya polri dan masyarakat bisa lebih tenang jika ditangani oleh polri makin dipercaya publik,"['nahh', 'mulai', 'buah', 'kembang', 'akhir', 'jdi', 'lebih', 'percaya', 'kerja', 'polisi republik indonesia', 'masyarakat', 'lebih', 'tenang', 'tangan', 'polisi republik indonesia', 'makin', 'percaya', 'publik']",positif
03/12/2022 00:33:54,ngeliat kinerja polri aku yakin masyarakat semakin percaya kok,"['ngeliat', 'kerja', 'polisi republik indonesia', 'yakin', 'masyarakat', 'makin', 'percaya', 'kok']",positif
03/12/2022 01:13:58,patut kita apresiasi untuk kinerja polri yang telah berhasil gagalkan penyeludupan sabu bersamajagaharkamtibmas polri hadirkan keamanan,"['patut', 'apresiasi', 'kerja', 'polisi republik indonesia', 'hasil', 'gagal', 'seludup', 'sabu', 'bersamajagaharkamtibmas', 'polisi republik indonesia', 'hadir', 'aman']",positif
03/12/2022 01:17:58,orang tua mendiang brigadir yosua hutabarat menerima uang tunjangan kinerja dan gaji ke milik yosua dana tunai tersebut diantar dua petugas mabes polri uang diserahkan secara tunai karena rekening milik almarhum yosua masih diblokir,"['orang', 'tua', 'mendiang', 'brigadir', 'yosua', 'hutabarat', 'terima', 'uang', 'tunjang', 'kerja', 'gaji', 'milik', 'yosua', 'dana', 'tunai', 'sebut', 'antar', 'tugas', 'mabes', 'polisi republik indonesia', 'uang', 'serah', 'tunai', 'rekening', 'milik', 'almarhum', 'yosua', 'blokir']",negatif
03/12/2022 01:57:16,pak sudah ditangkap belon yg todongkan sajam dan pakai plat rf arogan kemarin pak presiden tolong tegakan disiplin dan kinerja aparat hukum demi perbaikan citra polri dimata rakyat,"['pak', 'tangkap', 'belon', 'todong', 'sajam', 'plat', 'rf', 'arogan', 'kemarin', 'pak', 'presiden', 'tega', 'disiplin', 'kerja', 'aparat', 'hukum', 'baik', 'citra', 'polisi republik indonesia', 'mata', 'rakyat']",negatif
03/12/2022 02:31:53,negara wjib hadir mengevaluasi kinerja polri berantas mafia tambang batubara ilegal dn hukum maksimal bg oknum polisi yg menjadi penjahat lingkungan jgn tunggu selesai,"['negara', 'wjib', 'hadir', 'evaluasi', 'kerja', 'polisi republik indonesia', 'berantas', 'mafia', 'tambang', 'batubara', 'ilegal', 'dn', 'hukum', 'maksimal', 'bg', 'oknum', 'polisi', 'jadi', 'jahat', 'lingkung', 'tunggu', 'selesai']",positif
03/12/2022 02:33:12,mulai trading cfd mata uang kripto dengan deposit minimal buka akun xm sekarang dan trading cfd di bitcoin ethereum ripple litecoin amp bitcoin cash spread rendah leverage hingga tanpa biaya swap xm xm com matauangkripto tradingkripto,"['mulai', 'trading', 'cfd', 'mata', 'uang', 'kripto', 'deposit', 'minimal', 'buka', 'akun', 'xm', 'trading', 'cfd', 'bitcoin', 'ethereum', 'ripple', 'litecoin', 'bitcoin', 'cash', 'spread', 'rendah', 'leverage', 'hingga', 'biaya', 'swap', 'xm', 'xm', 'com', 'matauangkripto', 'tradingkripto']",positif
03/12/2022 03:03:48,nan,[],positif
03/12/2022 03:31:36,mensosialisasikan kepada warga kec dolok merawan kab sergai ttg amplikasi barcode pelayanan terpadu ttg kinerja anggota polri dan pelanggaran dalam melayani masyarakat,"['sosialisasi', 'warga', 'kec', 'dolok', 'merawan', 'kab', 'sergai', 'ttg', 'amplikasi', 'barcode', 'layan', 'padu', 'ttg', 'kerja', 'anggota', 'polisi republik indonesia', 'langgar', 'layan', 'masyarakat']",positif
03/12/2022 04:04:15,monggo publik memberikan penilaian obyektif apa adanya terhadap kinerja polri siapa tahu bisa berubah sesuai norma menerapkan tri brata dan catur prasetya dalam derap langkah tindakan polri diseluruh wilayah tanah air sehingga kamtibmas terwujud,"['monggo', 'publik', 'beri', 'nilai', 'obyektif', 'ada', 'kerja', 'polisi republik indonesia', 'siapa', 'tahu', 'ubah', 'sesuai', 'norma', 'terap', 'tri', 'brata', 'catur', 'prasetya', 'derap', 'langkah', 'tindak', 'polisi republik indonesia', 'seluruh', 'wilayah', 'tanah', 'air', 'kamtibmas', 'wujud']",negatif
03/12/2022 06:03:04,mudahkan masyarakat polres lampung tengah dan polsek jajaran polda lampung lakukan sosialisasi aplikasi polri super app hallo sobat polri sebagai komitmen kami untuk meningkatkan kinerja pelayanan kepada masyarakat khusunya masyarakat kab lampung tengah polripresisi,"['mudah', 'masyarakat', 'polisi republik indonesia', 'lampung', 'tengah', 'polsek', 'jajar', 'polda', 'lampung', 'laku', 'sosialisasi', 'aplikasi', 'polisi republik indonesia', 'super', 'app', 'hallo', 'sobat', 'polisi republik indonesia', 'komitmen', 'tingkat', 'kerja', 'layan', 'masyarakat', 'khusunya', 'masyarakat', 'kab', 'lampung', 'tengah', 'polripresisi']",positif
03/12/2022 09:27:07,momen momen hari besar gini makin nunjukkin kinerja polri sangat baik dalam melayani rakyat ga heran kalo kepercayaan publik naik tulusmelayani bekerja layani rakyat,"['momen', 'momen', 'hari', 'besar', 'gin', 'makin', 'nunjukkin', 'kerja', 'polisi republik indonesia', 'sangat', 'baik', 'layan', 'rakyat', 'heran', 'percaya', 'publik', 'naik', 'tulusmelayani', 'kerja', 'layan', 'rakyat']",positif
03/12/2022 11:00:02,mohon untuk audit kinerja,"['mohon', 'audit', 'kerja']",positif
03/12/2022 14:41:44,momen polri serahkan uang tunjangan kinerja yosua ke keluarga,"['momen', 'polisi republik indonesia', 'serah', 'uang', 'tunjang', 'kerja', 'yosua', 'keluarga']",negatif
04/12/2022 02:13:56,nah akhirnya ketangkap juga para pelaku teroris maju terus polri polri kinerja maksimal,"['nah', 'akhir', 'tangkap', 'laku', 'teroris', 'maju', 'terus', 'polisi republik indonesia', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
04/12/2022 02:24:12,misa natal di gereja katedral kinerja pihak keamanan seperti tni dan polri juga turut diapresiasi kami gereja katedral mengucapkan terima kasih banyak atas dukungan dari teman teman banser dan ormas lainnya dan juga dari pihak dari jajaran petugas polri tni dan satpol pp,"['misa', 'natal', 'gereja', 'katedral', 'kerja', 'pihak', 'aman', 'tentara republik indonesia', 'polisi republik indonesia', 'turut', 'apresiasi', 'gereja', 'katedral', 'ucap', 'terima', 'kasih', 'banyak', 'dukung', 'teman', 'teman', 'banser', 'ormas', 'lain', 'pihak', 'jajar', 'tugas', 'polisi republik indonesia', 'tentara republik indonesia', 'satpol', 'pp']",positif
05/12/2022 01:31:45,menunggu polri buat menaiki kinerjanya polri kinerja maksimal,"['tunggu', 'polisi republik indonesia', 'buat', 'naik', 'kerja', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
05/12/2022 01:56:51,motor listrik ini bentuk nyata dukungan masyarakat surabaya terhadap polrestabes surabaya khususnya di satlantas polrestabes surabaya guna mendukung kinerja polri yang lebih baik,"['motor', 'listrik', 'bentuk', 'nyata', 'dukung', 'masyarakat', 'surabaya', 'polrestabes', 'surabaya', 'khusus', 'satlantas', 'polrestabes', 'surabaya', 'dukung', 'kerja', 'polisi republik indonesia', 'lebih', 'baik']",positif
05/12/2022 02:48:39,memang kinerja polri saat ini terbaik melayani masyarakat semoga tetep beri yang terbaik,"['memang', 'kerja', 'polisi republik indonesia', 'baik', 'layan', 'masyarakat', 'moga', 'tetep', 'beri', 'baik']",positif
05/12/2022 04:22:09,mendukung kerja tni polri dalam mengusut tuntas kejahatan terorisme polri kinerja maksimal,"['dukung', 'kerja', 'tentara republik indonesia', 'polisi republik indonesia', 'usut', 'tuntas', 'jahat', 'terorisme', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
05/12/2022 05:09:39,meningkatkan pelayanan kepada masyarakat di ruang penerbitan skck iptu wayana sedana kepala seksi pengawasan polres morowali utara melakukan pengawasan untuk meningkatkan kinerja polri,"['tingkat', 'layan', 'masyarakat', 'ruang', 'terbit', 'skck', 'iptu', 'wayana', 'dana', 'kepala', 'seksi', 'awas', 'polisi republik indonesia', 'morowali', 'utara', 'laku', 'awas', 'tingkat', 'kerja', 'polisi republik indonesia']",positif
05/12/2022 05:12:45,mengingatkan lagi pihak perusahaan pelapor sudah berdamai dengan kami surat damai juga sudah ada tapi kok bisa polisi ikut menunggangi kasus ini apa karena kami orang kecil yang tidak mengerti hukum jadi bisa dipermainkan seperti ini,"['ingat', 'pihak', 'usaha', 'lapor', 'damai', 'surat', 'damai', 'kok', 'polisi', 'ikut', 'tunggang', 'kasus', 'orang', 'kecil', 'erti', 'hukum', 'jadi', 'main']",positif
05/12/2022 06:42:37,memang sudah semakin terlihat deh kinerja polri yang semakin membaik tingkat masyarakat semakin percaya polri juga semakin hari semakin naik,"['memang', 'makin', 'lihat', 'deh', 'kerja', 'polisi republik indonesia', 'makin', 'baik', 'tingkat', 'masyarakat', 'makin', 'percaya', 'polisi republik indonesia', 'makin', 'hari', 'makin', 'naik']",positif
05/12/2022 08:10:53,membela kebenaran menumpas kejahatan polri kinerja maksimal,"['bela', 'benar', 'tumpas', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
05/12/2022 11:37:42,melalui semangat sumpah pemuda mari kita tingkatkan kinerja polres bengkayang untuk melayani masyarakat kab bengkayang dengan sepenuh hati,"['lalu', 'semangat', 'sumpah', 'pemuda', 'tingkat', 'kerja', 'polisi republik indonesia', 'bengkayang', 'layan', 'masyarakat', 'kab', 'bengkayang', 'sepenuh', 'hati']",positif
05/12/2022 12:24:16,mempertanyakan kinerja dari kenapa pelaku gagal bayar wanaartha diperbolehkan kabur padahal kejadian awal kabur tanpa dicekal dibekukan rekening amp ditahan ada transaksi apa,"['tanya', 'kerja', 'laku', 'gagal', 'bayar', 'wanaartha', 'boleh', 'kabur', 'padahal', 'jadi', 'awal', 'kabur', 'cekal', 'beku', 'rekening', 'tahan', 'transaksi']",positif
06/12/2022 00:46:33,melaksanakan sambang serta mensosialisasi kepada masyarakat kartu barcode aplikasi pelayanan pengaduan masyarakat terpadu yang bertujuan untuk melayani pengaduan masyarakat terkait kinerja polri,"['laksana', 'sambang', 'sosialisasi', 'masyarakat', 'kartu', 'barcode', 'aplikasi', 'layan', 'adu', 'masyarakat', 'padu', 'tuju', 'layan', 'adu', 'masyarakat', 'kait', 'kerja', 'polisi republik indonesia']",positif
06/12/2022 02:19:01,melihat kinerja polri untuk masyarakat semakin meningkat kepercayaan masyarakat pun bertambah sampai di beri penghargaan hadiruntukmelayani setia untuk negeri,"['lihat', 'kerja', 'polisi republik indonesia', 'masyarakat', 'makin', 'tingkat', 'percaya', 'masyarakat', 'tambah', 'beri', 'harga', 'hadiruntukmelayani', 'setia', 'negeri']",positif
06/12/2022 03:12:53,mengikuti giat survei kinerja polri poldasumsel polresbanyuasin polsekpangkalanbalai,"['ikut', 'giat', 'survei', 'kerja', 'polisi republik indonesia', 'poldasumsel', 'polresbanyuasin', 'polsekpangkalanbalai']",positif
06/12/2022 04:00:11,memang ga usah diragukan kinerja polri masyarakat semakin percaya,"['memang', 'usah', 'ragu', 'kerja', 'polisi republik indonesia', 'masyarakat', 'makin', 'percaya']",positif
07/12/2022 08:20:22,masyarakat semakin percaya terhasap kinerja polri yang terus membaik,"['masyarakat', 'makin', 'percaya', 'terhasap', 'kerja', 'polisi republik indonesia', 'terus', 'baik']",positif
08/12/2022 23:39:31,mari dukung polri untuk usut tuntas kasus terorisme polri kinerja maksimal,"['dukung', 'polisi republik indonesia', 'usut', 'tuntas', 'kasus', 'terorisme', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
09/12/2022 01:47:13,mari terus maju untuk berantas terorisme polri kinerja maksimal,"['terus', 'maju', 'berantas', 'terorisme', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
09/12/2022 02:06:28,mari berdama dukung polri untuk menuntaskan kejahatan polri kinerja maksimal,"['berdama', 'dukung', 'polisi republik indonesia', 'tuntas', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
09/12/2022 02:06:39,mari bersama dukung polri kinerja maksimal polri berantas kejahatan,"['sama', 'dukung', 'polisi republik indonesia', 'kerja', 'maksimal', 'polisi republik indonesia', 'berantas', 'jahat']",positif
09/12/2022 02:39:03,mantapp polri kinerja maksimal kejahatan bisa diberantas dukung terus kinerja polri untuk lebih baik,"['mantapp', 'polisi republik indonesia', 'kerja', 'maksimal', 'jahat', 'berantas', 'dukung', 'terus', 'kerja', 'polisi republik indonesia', 'lebih', 'baik']",positif
09/12/2022 03:25:48,masyarakat semakin bangga ats kinerja polri maka masyarakat semakin percaya,"['masyarakat', 'makin', 'bangga', 'kerja', 'polisi republik indonesia', 'masyarakat', 'makin', 'percaya']",positif
09/12/2022 03:35:46,masyarakat harus benar benar menjadi fungsi pengawasan atas kinerja polri bekerja sama dengan para pemilik modal yang berintegritas untuk bergandengan tangan mengawal reformasi di kepolisian untuk kasus ini kriminalisasihanifahhusein,"['masyarakat', 'benar', 'benar', 'jadi', 'fungsi', 'awas', 'kerja', 'polisi republik indonesia', 'kerja', 'sama', 'milik', 'modal', 'integritas', 'gandeng', 'tangan', 'awal', 'reformasi', 'polisi', 'kasus', 'kriminalisasihanifahhusein']",positif
09/12/2022 04:52:06,mari kita dukung polri agar selalu berantas kejahatan dan terorisme demi nkri polri kinerja maksimal,"['dukung', 'polisi republik indonesia', 'selalu', 'berantas', 'jahat', 'terorisme', 'nkri', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
10/12/2022 02:23:14,mantappp nih polri kinerja maksimal banget lop lop lop,"['mantappp', 'polisi republik indonesia', 'kerja', 'maksimal', 'banget', 'lop', 'lop', 'lop']",positif
10/12/2022 02:23:35,masyarakat selalu mendukung polri memberantas premanisme polri kinerja maksimal,"['masyarakat', 'selalu', 'dukung', 'polisi republik indonesia', 'berantas', 'preman', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
10/12/2022 02:35:33,mari kita dukung terus polri dalam mengusut tuntas tindak kejahatan polri kinerja maksimal,"['dukung', 'terus', 'polisi republik indonesia', 'usut', 'tuntas', 'tindak', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
10/12/2022 05:02:20,masih dengan kinerja tni polri republik indonesia yang sangat tanggap dan respect terhadap oorban bencana dengan memberikan pelayanan kesehatan keliling semoga lekas membaik terusberikanmanfaat melindungidaribencana,"['kerja', 'tentara republik indonesia', 'polisi republik indonesia', 'republik', 'indonesia', 'sangat', 'tanggap', 'respect', 'oorban', 'bencana', 'beri', 'layan', 'sehat', 'keliling', 'moga', 'lekas', 'baik', 'terusberikanmanfaat', 'melindungidaribencana']",positif
10/12/2022 06:00:00,masyarakat semakin mempercayai kinerja kepolisian ri menurut survei terbaru tingkat kepercayaan publik terhadap semakin meningkat mantap hadiruntukmelayani setia untuk negeri,"['masyarakat', 'makin', 'percaya', 'kerja', 'polisi', 'ri', 'survei', 'baru', 'tingkat', 'percaya', 'publik', 'makin', 'tingkat', 'mantap', 'hadiruntukmelayani', 'setia', 'negeri']",positif
10/12/2022 06:00:00,masyarakat kec lintongnihuta mengapresiasi kinerja polri terkhusus polsek lintongnihuta polres humbahas yang telah salurkan bantuan sosial dari mabes polri dan polda sumut kepada masyarakat yang kurang mampu di kec lintongnihuta kab humbahas kamis,"['masyarakat', 'kec', 'lintongnihuta', 'apresiasi', 'kerja', 'polisi republik indonesia', 'khusus', 'polsek', 'lintongnihuta', 'polisi republik indonesia', 'humbahas', 'salur', 'bantu', 'sosial', 'mabes', 'polisi republik indonesia', 'polda', 'sumut', 'masyarakat', 'kurang', 'mampu', 'kec', 'lintongnihuta', 'kab', 'humbahas', 'kamis']",positif
10/12/2022 06:00:00,markotop banget polri kinerja nya makin naik ajaa hadiruntukmelayani setia untuk negeri,"['markotop', 'banget', 'polisi republik indonesia', 'kerja', 'makin', 'naik', 'ajaa', 'hadiruntukmelayani', 'setia', 'negeri']",positif
10/12/2022 06:00:00,mari semua mendukung polri dalam menangkap dan memberantas penjahat polri kinerja maksimal,"['semua', 'dukung', 'polisi republik indonesia', 'tangkap', 'berantas', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
10/12/2022 06:00:00,mari semangat para anggota polri untuk terus menjadi penjaga persatuan kesatuan di indonesia tingkatkan kinerja kalian dan sebarkan hal hal positif agar semua senang dan bahagia transformasipolripresisi,"['semangat', 'anggota', 'polisi republik indonesia', 'terus', 'jadi', 'jaga', 'satu', 'satu', 'indonesia', 'tingkat', 'kerja', 'kalian', 'sebar', 'positif', 'semua', 'senang', 'bahagia', 'transformasipolripresisi']",positif
10/12/2022 06:00:00,mantul nih kinerja polres tangerang selatan tangsel yang sudah berhasil menggagalkan peredaran narkoba jenis sabu bersamajagaharkamtibmas polri hadirkan keamanan,"['mantul', 'kerja', 'polisi republik indonesia', 'tangerang', 'selatan', 'tangsel', 'hasil', 'gagal', 'edar', 'narkoba', 'jenis', 'sabu', 'bersamajagaharkamtibmas', 'polisi republik indonesia', 'hadir', 'aman']",positif
10/12/2022 06:00:00,mantep bangett ini sukses trs polri kinerja maksimal,"['mantep', 'bangett', 'sukses', 'trs', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
10/12/2022 06:00:00,mantapp polri kinerja maksimal semoga selalu amanah menjaga nkri,"['mantapp', 'polisi republik indonesia', 'kerja', 'maksimal', 'moga', 'selalu', 'amanah', 'jaga', 'nkri']",positif
10/12/2022 06:00:00,mantap pol kinerja polri polri pride policeartfestival difabel punya karya,"['mantap', 'pol', 'kerja', 'polisi republik indonesia', 'polisi republik indonesia', 'pride', 'policeartfestival', 'difabel', 'punya', 'karya']",positif
10/12/2022 06:00:01,mantap untuk kinerja polri masyarakat semakin percaya,"['mantap', 'kerja', 'polisi republik indonesia', 'masyarakat', 'makin', 'percaya']",positif
10/12/2022 06:00:01,mantap sekarang polri kinerja maksimal,"['mantap', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
10/12/2022 06:00:01,mantap polri usut tuntas teror hukum teroris polri kinerja maksimal tangkap teroris,"['mantap', 'polisi republik indonesia', 'usut', 'tuntas', 'teror', 'hukum', 'teroris', 'polisi republik indonesia', 'kerja', 'maksimal', 'tangkap', 'teroris']",positif
10/12/2022 06:00:07,mantap teruskan kinerja mu polri selalusiaga sigap waspada bencana,"['mantap', 'terus', 'kerja', 'mu', 'polisi republik indonesia', 'selalusiaga', 'sigap', 'waspada', 'bencana']",positif
10/12/2022 06:00:12,mantap pol polri kinerja maksimal dalam melindungi indonesia,"['mantap', 'pol', 'polisi republik indonesia', 'kerja', 'maksimal', 'lindung', 'indonesia']",positif
10/12/2022 06:00:13,mantap sekali polri kinerja maksimal dengan menangkap pelaju kejahatan,"['mantap', 'sekali', 'polisi republik indonesia', 'kerja', 'maksimal', 'tangkap', 'laju', 'jahat']",positif
10/12/2022 06:01:20,mantapp pak kapolri polri kinerja maksimal tangkap pelaku,"['mantapp', 'pak', 'kapolri', 'polisi republik indonesia', 'kerja', 'maksimal', 'tangkap', 'laku']",positif
10/12/2022 06:01:56,mantap polri polri kinerja maksimal berhasil tangkap teroris bom di polsek astana anyar bandung,"['mantap', 'polisi republik indonesia', 'polisi republik indonesia', 'kerja', 'maksimal', 'hasil', 'tangkap', 'teroris', 'bom', 'polsek', 'astana', 'anyar', 'bandung']",positif
10/12/2022 06:02:54,mantap polri kinerja maksimal untuk membasmi kejahatan di indonesia semangat,"['mantap', 'polisi republik indonesia', 'kerja', 'maksimal', 'basmi', 'jahat', 'indonesia', 'semangat']",positif
10/12/2022 07:08:11,mantap polri kami bangga dengan kinerja polri polripedulidisabilitas pelayanan ramah kepolisian,"['mantap', 'polisi republik indonesia', 'bangga', 'kerja', 'polisi republik indonesia', 'polripedulidisabilitas', 'layan', 'ramah', 'polisi']",positif
10/12/2022 11:18:45,mantap usaha yg dikerahkan polri sebagai penjaga persatuan kesatuan semoga kinerja polri semakin siap dan mampu menjaga kesatuan negara kita transformasipolripresisi,"['mantap', 'usaha', 'kerah', 'polisi republik indonesia', 'jaga', 'satu', 'satu', 'moga', 'kerja', 'polisi republik indonesia', 'makin', 'siap', 'mampu', 'jaga', 'satu', 'negara', 'transformasipolripresisi']",positif
